Depth..MAB.,Station,Date_open,Date_closed,Collect_date,Duration.open,Org C flux (mg/m2/day),Total C flux (mg/m^2/day),PIC flux (mg C m^2/d)
600,6407,1/14/2015,1/24/2015,1/20/2015,10,4.345996417,5.762499442,1.416503025
600,6407,1/14/2015,1/24/2015,1/21/2015,10,4.345996417,5.762499442,1.416503025
600,6407,1/14/2015,1/24/2015,1/22/2015,10,4.345996417,5.762499442,1.416503025
600,6407,1/14/2015,1/24/2015,1/23/2015,10,4.345996417,5.762499442,1.416503025
600,6407,1/24/2015,2/3/2015,1/24/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/25/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/26/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/27/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/28/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/29/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/30/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,1/31/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,2/1/2015,10,5.518757788,5.820862099,0.302104311
600,6407,1/24/2015,2/3/2015,2/2/2015,10,5.518757788,5.820862099,0.302104311
600,6407,2/3/2015,2/13/2015,2/3/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/4/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/5/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/6/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/7/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/8/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/9/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/10/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/11/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/3/2015,2/13/2015,2/12/2015,10,3.331442801,4.668789708,1.337346907
600,6407,2/13/2015,2/23/2015,2/13/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/14/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/15/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/16/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/17/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/18/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/19/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/20/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/21/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/13/2015,2/23/2015,2/22/2015,10,4.790648108,6.234922227,1.444274119
600,6407,2/23/2015,3/5/2015,2/23/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,2/24/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,2/25/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,2/26/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,2/27/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,2/28/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,3/1/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,3/2/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,3/3/2015,10,2.073357074,3.154460414,1.08110334
600,6407,2/23/2015,3/5/2015,3/4/2015,10,2.073357074,3.154460414,1.08110334
600,6407,3/5/2015,3/15/2015,3/5/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/6/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/7/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/8/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/9/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/10/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/11/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/12/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/13/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/5/2015,3/15/2015,3/14/2015,10,4.398204865,6.18904495,1.790840085
600,6407,3/15/2015,3/25/2015,3/15/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/16/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/17/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/18/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/19/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/20/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/21/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/22/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/23/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/15/2015,3/25/2015,3/24/2015,10,7.628481048,9.760421817,2.131940769
600,6407,3/25/2015,4/4/2015,3/25/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/26/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/27/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/28/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/29/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/30/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,3/31/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,4/1/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,4/2/2015,10,6.900239475,9.507081618,2.606842143
600,6407,3/25/2015,4/4/2015,4/3/2015,10,6.900239475,9.507081618,2.606842143
600,6407,4/4/2015,4/14/2015,4/4/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/5/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/6/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/7/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/8/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/9/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/10/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/11/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/12/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/4/2015,4/14/2015,4/13/2015,10,7.863930508,10.4451524,2.581221892
600,6407,4/14/2015,4/24/2015,4/14/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/15/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/16/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/17/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/18/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/19/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/20/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/21/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/22/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/14/2015,4/24/2015,4/23/2015,10,6.931707362,9.661814582,2.73010722
600,6407,4/24/2015,5/4/2015,4/24/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/25/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/26/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/27/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/28/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/29/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,4/30/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,5/1/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,5/2/2015,10,7.31989489,10.15521014,2.83531525
600,6407,4/24/2015,5/4/2015,5/3/2015,10,7.31989489,10.15521014,2.83531525
600,6407,5/4/2015,5/14/2015,5/4/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/5/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/6/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/7/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/8/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/9/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/10/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/11/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/12/2015,10,4.717847623,4.758288032,0.040440409
600,6407,5/4/2015,5/14/2015,5/13/2015,10,4.717847623,4.758288032,0.040440409
NA,NA,NA,NA,5/14/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/15/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/16/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/17/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/18/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/19/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/20/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/21/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/22/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/23/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/24/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/25/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/26/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/27/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/28/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/29/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/30/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,5/31/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/1/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/2/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/3/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/4/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/5/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/6/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/7/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/8/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/9/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/10/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/11/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/12/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/13/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/14/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/15/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/16/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/17/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/18/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/19/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/20/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/21/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,6/22/2015,NA,NA,NA,#VALUE!
650,6508,6/23/2015,7/3/2015,6/23/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/24/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/25/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/26/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/27/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/28/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/29/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,6/30/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,7/1/2015,10,4.859271359,6.797421268,1.938149909
650,6508,6/23/2015,7/3/2015,7/2/2015,10,4.859271359,6.797421268,1.938149909
650,6508,7/3/2015,7/13/2015,7/3/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/4/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/5/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/6/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/7/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/8/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/9/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/10/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/11/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/3/2015,7/13/2015,7/12/2015,10,7.953498484,11.65192566,3.698427176
650,6508,7/13/2015,7/23/2015,7/13/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/14/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/15/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/16/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/17/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/18/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/19/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/20/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/21/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/13/2015,7/23/2015,7/22/2015,10,5.554995905,11.02728458,5.472288675
650,6508,7/23/2015,8/2/2015,7/23/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/24/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/25/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/26/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/27/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/28/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/29/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/30/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,7/31/2015,10,8.154824226,13.83709415,5.682269924
650,6508,7/23/2015,8/2/2015,8/1/2015,10,8.154824226,13.83709415,5.682269924
650,6508,8/2/2015,8/12/2015,8/2/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/3/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/4/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/5/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/6/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/7/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/8/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/9/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/10/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/2/2015,8/12/2015,8/11/2015,10,11.48302655,16.89398322,5.41095667
650,6508,8/12/2015,8/22/2015,8/12/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/13/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/14/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/15/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/16/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/17/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/18/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/19/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/20/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/12/2015,8/22/2015,8/21/2015,10,17.47655711,24.81600564,7.33944853
650,6508,8/22/2015,9/1/2015,8/22/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/23/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/24/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/25/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/26/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/27/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/28/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/29/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/30/2015,10,18.4917131,26.1891835,7.6974704
650,6508,8/22/2015,9/1/2015,8/31/2015,10,18.4917131,26.1891835,7.6974704
650,6508,9/1/2015,9/11/2015,9/1/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/2/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/3/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/4/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/5/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/6/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/7/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/8/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/9/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/1/2015,9/11/2015,9/10/2015,10,10.73033452,16.21999212,5.4896576
650,6508,9/11/2015,9/21/2015,9/11/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/12/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/13/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/14/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/15/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/16/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/17/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/18/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/19/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/11/2015,9/21/2015,9/20/2015,10,9.506279705,15.41140061,5.905120905
650,6508,9/21/2015,10/1/2015,9/21/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/22/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/23/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/24/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/25/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/26/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/27/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/28/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/29/2015,10,12.83203451,19.88171322,7.04967871
650,6508,9/21/2015,10/1/2015,9/30/2015,10,12.83203451,19.88171322,7.04967871
650,6508,10/1/2015,10/11/2015,10/1/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/2/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/3/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/4/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/5/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/6/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/7/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/8/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/9/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/1/2015,10/11/2015,10/10/2015,10,16.11589111,23.70407903,7.58818792
650,6508,10/11/2015,10/21/2015,10/11/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/12/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/13/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/14/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/15/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/16/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/17/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/18/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/19/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/11/2015,10/21/2015,10/20/2015,10,14.29458522,20.23138549,5.93680027
650,6508,10/21/2015,10/31/2015,10/21/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/22/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/23/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/24/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/25/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/26/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/27/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/28/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/29/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/21/2015,10/31/2015,10/30/2015,10,7.793861728,11.46389701,3.670035282
650,6508,10/31/2015,11/7/2015,10/31/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/1/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/2/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/3/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/4/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/5/2015,7,4.098178816,6.386409902,2.288231086
650,6508,10/31/2015,11/7/2015,11/6/2015,7,4.098178816,6.386409902,2.288231086
NA,NA,NA,NA,11/7/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,11/8/2015,NA,NA,NA,#VALUE!
NA,NA,NA,NA,11/9/2015,NA,NA,NA,#VALUE!
600,6607,11/10/2015,11/27/2015,11/10/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/11/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/12/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/13/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/14/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/15/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/16/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/17/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/18/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/19/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/20/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/21/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/22/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/23/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/24/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/25/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/10/2015,11/27/2015,11/26/2015,17,4.503532635,4.887756555,0.38422392
600,6607,11/27/2015,12/14/2015,11/27/2015,17,6.363090832,8.459749138,2.096658306
